Family|English|T/I|Prep|Kana|Kanji|u-stem|Root Kanji|Root|Exception|
suru verb|be thankful, be grateful|I||かんしゃする|感謝する|kansha suru|感謝|kansha |68|
suru verb|study, research, investigate|T|を|けんきゅうする|研究する|kenkyuu suru|研究|kenkyuu |68|
suru verb|resign, hand-in a resignation|I||じしょくする|辞職する|jishoku suru|辞職|jishoku |68|
suru verb|explode, rupture, break off|I||はれつする|破裂する|haretsu suru|破裂|haretsu |68|
suru verb|permit, authorize|T|を|きょかする|許可する|kyoka suru|許可|kyoka |68|
suru verb|connect, attach, unite, join, link, change trains|I||せつぞくする|接続する|setsuzoku suru|接続|setsuzoku |68|
suru verb|use, apply|T|を|りようする|利用する|riyou suru|利用|riyou |68|
suru verb|smile, make a smiling face|I||えがおする|笑顔する|egao suru|笑顔|egao |68|
suru verb|erupt|I||ふんかする|噴火する|funka suru|噴火|funka |68|
suru verb|come to fruition, bear fruit|I||けっかする|結果する|kekka suru|結果|kekka |68|
suru verb|publicize, advertise, promote|T|を|せんでんする|宣伝する|senden suru|宣伝|senden |68|
suru verb|skip class, cut class, procrastinate|I||さぼりする|サボりする|sabori suru|サボり|sabori |68|
suru verb|be tense, be under mental strain, be nervous, be stressed|I||きんちょする|緊張する|kincho suru|緊張|kincho |68|
suru verb|be in trouble, be in difficulty, be in pain, be anxious, be worried, be concerned, care|I||くろうする|苦労する|kurou suru|苦労|kurou |68|
suru verb|make an effort, exert oneself, endeavour, endeavor, work hard, strive|I||どりょくする|努力する|doryoku suru|努力|doryoku |68|
suru verb|work too hard, try too hard|I||むりする|無理する|muri suru|無理|muri |68|
suru verb|restrict, restrain, bind, constrain|T|を|こうそくする|拘束する|kousoku suru|拘束|kousoku |68|
suru verb|inquire, enquire, query|I||しょうかいする|照会する|shoukai suru|照会|shoukai|68|
suru verb|hold on tighly, hold on firmly, hold on securely, be strongly built, be solidly built, be sturdy, be steady, to work hard, be reliable, be dependable, be levelheaded, be shrewd, be wise, be clever|I||しっかりする|確りする|shikkari suru|確り|shikkari|68|
suru verb|direct, instruct, order, command|T|を|さしずする|指図する|sashizu suru|指図|sashizu|68|
suru verb|consent, assent, agree, understand, comprehend, grasp|T|を|なっとくする|納得する|nattoku suru|納得|nattoku|68|
suru verb|be in full blossom, be in full bloom|I||まんかいする|満開する|mankai suru|満開|mankai|68|
suru verb|provide a meal, provide a lunch service|I||きゅうしょくする|給食する|kyuushoku suru|給食|kyuushoku|68|
suru verb|job hunt, seek employment|I||きゅうしょくする|求職する|kyuushoku suru|求職|kyuushoku|68|
suru verb|retire temporarily, be suspended from office|I||きゅうしょくする|休職する|kyuushoku suru|休職|kyuushoku|68|
suru verb|expect, anticipate, hope|I||きたいする|期待する|kitai suru|期待|kitai|68|
suru verb|contribute, donate|I||きふする|寄付する|kifu suru|寄付|kifu|68|
suru verb|lay flowers as an offering or tribute|I||けんかする|献花する|kenka suru|献花|kenka|68|
suru verb|supervise, control, direct|T|を|かんとくする|監督する|kantoku suru|監督|kantoku|68|
suru verb|coordinate, organize|T|を|かんじする|幹事する|kanji suru|幹事|kanji|68|
suru verb|recover completely|I||かんちする|完治する|kanchi suru|完治|kanchi|68|
suru verb|be confident (in oneself)|I||じしんする|自信する|jishin suru|自信|jishin|68|
suru verb|pride, boast|I||じまんする|自慢する|jiman suru|自慢|jiman|68|
suru verb|be formed, be established, materialize, come into existence, conclude (e.g. of a deal), approve, complete, arrange, be valid (of a theory, argument, etc.), hold, apply|I||せいりつする|成立する|seiritsu suru|成立|seiritsu|68|
suru verb|sort, arrange, organize, putt in order, adjust, regulate, liquidate, settle, consolidate, clear (e.g. debt), pay off, retrench, curtail, cutt down, dispose|T|を|せいりする|整理する|seiri suru|整理|seiri|68|
suru verb|be bitter, be in distress, be in pain, be in anguish, be afflicted|I||くじゅうする|苦渋する|kujuu suru|苦渋|kujuu|68|
suru verb|write (a manuscript, version, draft)|I||こうする|稿する|kou suru|稿|kou|68|
suru verb|be put to shame, be outshone, be eclipsed, feel embarrassed|I||かおまけする|顔負けする|kaomake suru|顔負け|kaomake|68|
suru verb|meet together, be introduced|I||かおあわせする|顔合わせする|kaoawase suru|顔合わせ|kaoawase|68|
suru verb|confluate (of rivers), merge (of traffic), join, unite (e.g. of forces), link up, merge, come together|I||ごうりゅうする|合流する|gouryuu suru|合流|gouryuu|68|
suru verb|rationalize, rationalise|T|を|ごうりかする|合理化する|gourika suru|合理化|gourika|68|
suru verb|torture|T|を|ごうもんする|拷問する|goumon suru|拷問|goumon|68|
suru verb|total to (an amount)|T|を|ごうけいする|合計する|goukei suru|合計|goukei|68|
suru verb|succeed, pass (e.g. exam), be eligibile|I||ごうかくする|合格する|goukaku suru|合格|goukaku|68|
suru verb|agree, consent, understand mutually, be in accord, be in consensus|I||ごういする|合意する|goui suru|合意|goui|68|
suru verb|merge (of companies, towns, etc.), combine, unite, amalgamate, consolidate, coalesce, fuse, be annexed, be affiliated, be incorporated|I||がっぺいする|合併する|gappei suru|合併|gappei|68|
suru verb|extend, elongate, prolong, lengthen|T|を|えんちょうする|延長する|enchou suru|延長|enchou|68|
suru verb|opposite, resist, be insubordinate, defy, be hostile, rebel|I||はんこうする|反抗する|hankou suru|反抗|hankou|68|
suru verb|analyse, analyze|T|を|ぶんせきする|分析する|bunseki suru|分析|bunseki|68|
suru verb|be in amount, be in quantity|I||ぶんりょうする|分量する|bunryou suru|分量|bunryou|68|
suru verb|classify, categorize, sort|T|を|ぶんるいする|分類する|bunrui suru|分類|bunrui|68|
suru verb|split, divide, break up|T|を|ぶんれつする|分裂する|bunretsu suru|分裂|bunretsu|68|
suru verb|distribute, allocate|T|を|ぶんぷする|分布する|bunpu suru|分布|bunpu|68|
suru verb|disassemble, dismantle, disaggregate, analyse, disintegrate, decompose, degrade, factorize, decompose, resolve, deblock|T|を|ぶんかいする|分解する|bunkai suru|分解|bunkai|68|
suru verb|insult, affront, slight, contempt|T|を|ぶじょくする|侮辱する|bujoku suru|侮辱|bujoku|68|
suru verb|pardon, forgive, tolerate, overlook, be lenient, have mercy, go easy (on someone)|I||ようしゃする|容赦する|yousha suru|容赦|yousha|68|
suru verb|enter, approach, penetrate|T|を|しんにゆうする|進入する|shinnyuu suru|進入|shinnyuu|68|
suru verb|invase, incurse, raid, aggress, intrude, trespass, penetrate|T|を|しんにゆうする|侵入する|shinnyuu suru|侵入|shinnyuu|68|
suru verb|freeze, be in cold storage, be refrigerated|I||れいとうする|冷凍する|reitou suru|冷凍|reitou|68|
suru verb|worship (esp. Christian), adore, worship (esp. Buddhist and Shinto)|I||れいはいする|礼拝する|reihai suru|礼拝|reihai|68|
suru verb|exterminate (esp. pests), expulse, destroy|T|を|くじょする|駆除する|kujo suru|駆除|kujo|68|
suru verb|complete, conclude|T|を|かんりょうする|完了する|kanryou suru|完了|kanryou|68|
suru verb|lift a ban, raise an embargo, open a season (hunting, fishing, etc.), publish contents, reveal information|T|を|かいきんする|解禁する|kaikin suru|解禁|kaikin|68|
suru verb|pack, wrap|T|を|ほうそうする|包装する|housou suru|包装|housou|68|
suru verb|broom|T|を|ほうきする|箒する|houki suru|箒|houki|68|
suru verb|report|I||ほうどうする|報道する|houdou suru|報道|houdou|68|
suru verb|copy, duplicate, reproduce|T|を|ふくしゃする|複写する|fukusha suru|複写|fukusha|68|
suru verb|operate slowly, operate at ease, be restful|I||ゆっくりする|ゆっくりする|yukkuri suru|ゆっくり|yukkuri|68|
suru verb|estimate, make a budget|I||よさんする|予算する|yosan suru|予算|yosan|68|
suru verb|apply (e.g. a technology), adopt|T|を|てきようする|適用する|tekiyou suru|適用|tekiyou|68|
suru verb|complete, accomplish, attain greatness or success|T|を|たいせいする|大成する|taisei suru|大成|taisei|68|
suru verb|estimate|T|を|すいけいする|推計する|suikei suru|推計|suikei|68|
suru verb|steer, pilot, fly, control, operate, handle, manage, handle, control, manipulate|T|を|そうじゅうする|操縦する|soujuu suru|操縦|soujuu|68|
suru verb|multiply, synergise, synergize|T|を|そうじゅうする|相乗する|soujou suru|相乗|soujou|68|
suru verb|resign in mass|I||そうじしょうくする|総辞職する|soujishoku suru|総辞職|soujishoku|68|
suru verb|end, close, terminate|T|を|しゅうりょうする|終了する|shuuryou suru|終了|shuuryou|68|
suru verb|end, close|T|を|しゅうけつする|終結する|shuuketsu suru|終結|shuuketsu|68|
suru verb|incinerate, destroy by fire|T|を|しょうきゃくする|焼却する|shoukyaku suru|焼却|shoukyaku|68|
suru verb|perform new work, perform a new production|I||しんさくする|新作する|shinsaku suru|新作|shinsaku|68|
suru verb|build a new building, build a new construction|I||しんちくする|新築する|shinchiku suru|新築|shinchiku|68|
suru verb|intake (e.g. of salt), ingest, absorb (e.g. of new knowledge), adopt (e.g. of foreign culture), assimilate, receive and protect|T|を|せっしゅする|摂取する|sesshu suru|摂取|sesshu|68|
suru verb|add up, integrate, estimate, survey a quantity|I||せきさんする|積算する|sekisan suru|積算|sekisan|68|
suru verb|use, adopt, accept, appoint, employ, engage, recruit|T|を|さいようする|採用する|saiyou suru|採用|saiyou|68|
suru verb|adopt, select, choose|T|を|さいたくする|採択する|saitaku suru|採択|saitaku|68|
suru verb|sew, perform needlework|I||さいほうする|裁縫する|saihou suru|裁縫|saihou|68|
suru verb|profit, gain, be of benefit, be of advantage, be of interest (to the public, etc.), grace (of God, Buddha, etc.) (esp. as attained through rightful actions, prayer, adherence to one's faith, etc.), bless, perform a miracle|I||りえきする|利益する|rieki suru|利益|rieki|68|
suru verb|close in on (the enemy, first place, etc.), come close to, press hard, press hard (e.g. with a question), take to task, grill|T|を|にくはくする|肉薄する|nikuhaku suru|肉薄|nikuhaku|68|
suru verb|contribute (furthering a goal or cause), serve (a cause)|I||こうけんする|貢献する|kouken suru|貢献|kouken|68|
suru verb|guard, assist in a theatrical performance, prompt|T|を|こうけんする|後見する|kouken suru|後見|kouken|68|
suru verb|declare, profess|T|を|こうげんする|公言する|kougen suru|公言|kougen|68|
suru verb|enlighten, instruct|T|を|けいもうする|啓蒙する|keimou suru|啓蒙|keimou|68|
suru verb|enlighten, develop, edify, make aware, illumine, educate, inspire|T|を|けいはつする|啓発する|keihatsu suru|啓発|keihatsu|68|
suru verb|approve, adopt (e.g. motion, bill), pass|T|を|かけつする|可決する|kaketsu suru|可決|kaketsu|68|
suru verb|execute (e.g. of a plan), carry, practice, act, implement, fulfill, realize|T|を|じっこうする|実行する|jikkou suru|実行|jikkou|68|
suru verb|make a round, perform a circuit, perform a revolution, run a lap, perform a turn|I||いっしゅうする|一周する|isshuu suru|一周|isshuu|68|
suru verb|value, assess, rate, estimate value, appreciate, value highly, acknowledge the value (of something)|T|を|ひょうかする|評価する|hyouka suru|評価|hyouka|68|
suru verb|invent, be enlightened, have the meaning of everything become clear|I||はつめいする|発明する|hatsumei suru|発明|hatsumei|68|
suru verb|discuss, confer|I||はなしあいする|話し合いする|hanashiai suru|話し合い|hanashiai|68|
suru verb|approximate, provide a rough estimate|I||ふぁいさんする|概算する|gaisan suru|概算|gaisan|68|
suru verb|performance in a musical|I||えんそうする|演奏する|ensou suru|演奏|ensou|68|
suru verb|act, perform|I||えんぎする|演技する|engi suru|演技|engi|68|
suru verb|escape, break out, prolapse, proptose|I||だっしゅつする|脱出する|dasshutsu suru|脱出|dasshutsu|68|
suru verb|usurp, take back, dispossess|T|を|だっしゅする|奪取する|dasshu suru|奪取|dasshu|68|
suru verb|dash|I||だっしゅする|ダッシュする|dasshu suru|ダッシュ|dasshu|68|
suru verb|challenge, defy, dare, attempt, try|T|を|ちょうせんする|挑戦する|chousen suru|挑戦|chousen|68|
suru verb|start work (on), undertake, start committing a crime|I||ちゃくしゅする|着手する|chakushu suru|着手|chakushu|68|
suru verb|start (construction) work|I||ちゃっこうする|着工する|chakkou suru|着工|chakkou|68|
suru verb|perform in a band, create a (pop) band|I||ばんどする|バンドする|bando suru|バンド|bando|68|
suru verb|testify (usu. Christian religious context)|I||あかしする|証する|akashi suru|証|akashi|68|
suru verb|advance, move forward, progress|I||ぜんしんする|前進する|zenshin suru|前進|zenshin|68|
suru verb|approve|T|を|ようにんする|容認する|younin suru|容認|younin|68|
suru verb|make advance arrangements, do a preparatory meeting, do a briefing session, overlap (of a coat, etc.), make something match exactly|T|を|うちあわせする|打ち合わせする|uchiawase suru|打ち合わせ|uchiawase|68|
